Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
485,1/5/2017,9262251693761990,1,nagomi shoyu
486,1/5/2017,9262251693761990,1,nagomi shoyu
487,1/5/2017,3529173389385780,1,soft-shell miso crab ramen
488,1/5/2017,3529173389385780,1,soft-shell miso crab ramen
489,1/5/2017,2726488596940390,1,vegetarian curry + king trumpet mushroom ramen
490,1/5/2017,2726488596940390,1,vegetarian curry + king trumpet mushroom ramen
491,1/5/2017,1950816998635200,2,spicy miso ramen
492,1/5/2017,1950816998635200,2,spicy miso ramen
493,1/5/2017,7178984272241220,1,truffle butter ramen
494,1/5/2017,7178984272241220,1,truffle butter ramen
495,1/5/2017,6074281332148610,1,vegetarian spicy miso
496,1/5/2017,6074281332148610,1,vegetarian spicy miso
497,1/5/2017,8991051231268650,1,vegetarian spicy miso
498,1/5/2017,8991051231268650,1,vegetarian spicy miso
499,1/5/2017,4671299119899280,4,soft-shell miso crab ramen
500,1/5/2017,4671299119899280,4,soft-shell miso crab ramen
501,1/5/2017,2896016659622150,2,vegetarian spicy miso
502,1/5/2017,2896016659622150,2,vegetarian spicy miso
503,1/5/2017,4737943894157300,1,soft-shell miso crab ramen
504,1/5/2017,4737943894157300,1,soft-shell miso crab ramen
505,1/5/2017,6489982374691780,1,tori paitan ramen
506,1/5/2017,6489982374691780,1,tori paitan ramen
507,1/5/2017,4597257326495520,1,tori paitan ramen
508,1/5/2017,4597257326495520,1,tori paitan ramen
509,1/5/2017,9442273155184830,1,tonkotsu ramen
510,1/5/2017,9442273155184830,1,tonkotsu ramen
511,1/5/2017,169863834771207,1,vegetarian curry + king trumpet mushroom ramen
512,1/5/2017,169863834771207,1,vegetarian curry + king trumpet mushroom ramen
513,1/5/2017,3511400006036930,1,vegetarian spicy miso
514,1/5/2017,3511400006036930,1,vegetarian spicy miso
515,1/5/2017,1940479243769330,2,soft-shell miso crab ramen
516,1/5/2017,1940479243769330,2,soft-shell miso crab ramen
517,1/5/2017,314095023876973,4,tori paitan ramen
518,1/5/2017,314095023876973,4,tori paitan ramen
519,1/5/2017,6697587525096940,1,spicy miso ramen
520,1/5/2017,6697587525096940,1,spicy miso ramen
521,1/5/2017,5739926157349030,1,burnt garlic tonkotsu ramen
522,1/5/2017,5739926157349030,1,burnt garlic tonkotsu ramen
523,1/5/2017,4090364653032260,4,spicy miso ramen
524,1/5/2017,4090364653032260,4,spicy miso ramen
525,1/5/2017,5369048257186280,1,burnt garlic tonkotsu ramen
526,1/5/2017,5369048257186280,1,burnt garlic tonkotsu ramen
527,1/5/2017,5812805460846120,1,shio ramen
528,1/5/2017,5812805460846120,1,shio ramen
529,1/5/2017,5751778675667660,1,spicy miso ramen
530,1/5/2017,5751778675667660,1,spicy miso ramen
531,1/5/2017,6569504689724630,1,vegetarian curry + king trumpet mushroom ramen
532,1/5/2017,6569504689724630,1,vegetarian curry + king trumpet mushroom ramen
533,1/5/2017,3929487453184830,1,vegetarian spicy miso
534,1/5/2017,3929487453184830,1,vegetarian spicy miso
535,1/5/2017,2235691139794310,3,tonkotsu ramen
536,1/5/2017,2235691139794310,3,tonkotsu ramen
537,1/5/2017,9056424964189980,1,tori paitan ramen
538,1/5/2017,9056424964189980,1,tori paitan ramen
539,1/5/2017,5514987693470160,1,tonkotsu ramen
540,1/5/2017,5514987693470160,1,tonkotsu ramen
541,1/5/2017,6589972290120190,1,vegetarian curry + king trumpet mushroom ramen
542,1/5/2017,6589972290120190,1,vegetarian curry + king trumpet mushroom ramen
543,1/5/2017,5931330751933790,1,shio ramen
544,1/5/2017,5931330751933790,1,shio ramen
545,1/5/2017,7836150160668400,1,burnt garlic tonkotsu ramen
546,1/5/2017,7836150160668400,1,burnt garlic tonkotsu ramen
547,1/5/2017,8959900730280360,1,vegetarian spicy miso
548,1/5/2017,8959900730280360,1,vegetarian spicy miso
549,1/5/2017,4872411791189020,1,tori paitan ramen
550,1/5/2017,4872411791189020,1,tori paitan ramen
551,1/5/2017,7361830233504840,2,tonkotsu ramen
552,1/5/2017,7361830233504840,2,tonkotsu ramen
553,1/5/2017,3463775577980310,1,shio ramen
554,1/5/2017,3463775577980310,1,shio ramen
555,1/5/2017,8677884363096720,1,spicy miso ramen
556,1/5/2017,8677884363096720,1,spicy miso ramen
557,1/5/2017,7587033345169000,1,truffle butter ramen
558,1/5/2017,7587033345169000,1,truffle butter ramen
559,1/5/2017,332312501554324,2,miso crab ramen
560,1/5/2017,332312501554324,2,miso crab ramen
561,1/5/2017,3329911661187860,1,tonkotsu ramen
562,1/5/2017,3329911661187860,1,tonkotsu ramen
563,1/5/2017,3328224398633610,1,tonkotsu ramen
564,1/5/2017,3328224398633610,1,tonkotsu ramen
565,1/5/2017,8731572618895890,1,miso crab ramen
566,1/5/2017,8731572618895890,1,miso crab ramen
567,1/5/2017,2068419882703430,1,tonkotsu ramen
568,1/5/2017,2068419882703430,1,tonkotsu ramen
569,1/5/2017,6390422630118300,3,vegetarian spicy miso
570,1/5/2017,6390422630118300,3,vegetarian spicy miso
571,1/5/2017,2035660663918810,2,shio ramen
572,1/5/2017,2035660663918810,2,shio ramen
573,1/5/2017,9440258796963780,1,tonkotsu ramen
574,1/5/2017,9440258796963780,1,tonkotsu ramen
575,1/5/2017,7484337324740950,2,burnt garlic tonkotsu ramen
576,1/5/2017,7484337324740950,2,burnt garlic tonkotsu ramen
577,1/5/2017,5354948089134160,1,vegetarian spicy miso
578,1/5/2017,5354948089134160,1,vegetarian spicy miso
579,1/5/2017,4825881058483880,3,burnt garlic tonkotsu ramen
580,1/5/2017,4825881058483880,3,burnt garlic tonkotsu ramen
581,1/5/2017,309742150099500,2,spicy miso ramen
582,1/5/2017,309742150099500,2,spicy miso ramen
583,1/5/2017,1029231088795700,1,tori paitan ramen
584,1/5/2017,1029231088795700,1,tori paitan ramen
585,1/5/2017,4503657893287120,1,tori paitan ramen
586,1/5/2017,4503657893287120,1,tori paitan ramen
587,1/5/2017,7222661627857950,1,vegetarian spicy miso
588,1/5/2017,7222661627857950,1,vegetarian spicy miso
589,1/5/2017,4038396887955570,1,truffle butter ramen
590,1/5/2017,4038396887955570,1,truffle butter ramen
591,1/5/2017,9257288533984110,1,vegetarian curry + king trumpet mushroom ramen
592,1/5/2017,9257288533984110,1,vegetarian curry + king trumpet mushroom ramen
593,1/5/2017,7595272460533830,2,truffle butter ramen
594,1/5/2017,7595272460533830,2,truffle butter ramen
595,1/5/2017,3732520763315010,1,shio ramen
596,1/5/2017,3732520763315010,1,shio ramen
597,1/5/2017,7361965952368150,4,soft-shell miso crab ramen
598,1/5/2017,7361965952368150,4,soft-shell miso crab ramen
599,1/5/2017,4626144358885760,1,vegetarian spicy miso
600,1/5/2017,4626144358885760,1,vegetarian spicy miso
601,1/5/2017,6925275937287980,1,tori paitan ramen
602,1/5/2017,6925275937287980,1,tori paitan ramen
603,1/5/2017,2645601928614160,2,truffle butter ramen
604,1/5/2017,2645601928614160,2,truffle butter ramen
605,1/5/2017,4361551152814490,1,miso crab ramen
606,1/5/2017,4361551152814490,1,miso crab ramen
607,1/5/2017,8136335350553990,1,spicy miso ramen
608,1/5/2017,8136335350553990,1,spicy miso ramen
609,1/5/2017,6131585082224490,1,soft-shell miso crab ramen
610,1/5/2017,6131585082224490,1,soft-shell miso crab ramen
611,1/5/2017,2124748772504630,1,tori paitan ramen
612,1/5/2017,2124748772504630,1,tori paitan ramen
613,1/5/2017,1755477214872260,1,burnt garlic tonkotsu ramen
614,1/5/2017,1755477214872260,1,burnt garlic tonkotsu ramen
615,1/5/2017,6300427190558730,2,truffle butter ramen
616,1/5/2017,6300427190558730,2,truffle butter ramen
617,1/5/2017,7576803638549120,2,miso crab ramen
618,1/5/2017,7576803638549120,2,miso crab ramen
619,1/5/2017,7374032714720790,1,tori paitan ramen
620,1/5/2017,7374032714720790,1,tori paitan ramen
621,1/5/2017,2900823427444270,1,soft-shell miso crab ramen
622,1/5/2017,2900823427444270,1,soft-shell miso crab ramen
623,1/5/2017,5252828999372990,1,spicy miso ramen
624,1/5/2017,5252828999372990,1,spicy miso ramen
625,1/5/2017,7452489536344780,3,vegetarian spicy miso
626,1/5/2017,7452489536344780,3,vegetarian spicy miso
627,1/5/2017,869810062887934,1,vegetarian curry + king trumpet mushroom ramen
628,1/5/2017,869810062887934,1,vegetarian curry + king trumpet mushroom ramen
629,1/5/2017,9513597655943370,1,truffle butter ramen
630,1/5/2017,9513597655943370,1,truffle butter ramen
631,1/5/2017,6737961967492070,1,shio ramen
632,1/5/2017,6737961967492070,1,shio ramen
633,1/5/2017,4372360428746030,1,tori paitan ramen
634,1/5/2017,4372360428746030,1,tori paitan ramen
635,1/5/2017,4316770592881680,1,miso crab ramen
636,1/5/2017,4316770592881680,1,miso crab ramen
637,1/5/2017,9688907266463350,3,shio ramen
638,1/5/2017,9688907266463350,3,shio ramen
639,1/5/2017,8238874632452330,1,vegetarian curry + king trumpet mushroom ramen
640,1/5/2017,8238874632452330,1,vegetarian curry + king trumpet mushroom ramen
641,1/5/2017,3689701285170790,1,truffle butter ramen
642,1/5/2017,3689701285170790,1,truffle butter ramen
643,1/5/2017,3804304539235340,1,tori paitan ramen
644,1/5/2017,3804304539235340,1,tori paitan ramen
645,1/5/2017,1276804678249440,1,vegetarian curry + king trumpet mushroom ramen
646,1/5/2017,1276804678249440,1,vegetarian curry + king trumpet mushroom ramen
647,1/5/2017,152030039126886,1,soft-shell miso crab ramen
648,1/5/2017,152030039126886,1,soft-shell miso crab ramen
649,1/5/2017,9943016929793990,1,shio ramen
650,1/5/2017,9943016929793990,1,shio ramen
651,1/6/2017,9739391003029590,1,nagomi shoyu
652,1/6/2017,9739391003029590,1,nagomi shoyu
653,1/6/2017,571408821378922,1,shio ramen
654,1/6/2017,571408821378922,1,shio ramen
655,1/6/2017,6237795616575740,1,shio ramen
656,1/6/2017,6237795616575740,1,shio ramen
657,1/6/2017,3103121671419920,1,vegetarian spicy miso
658,1/6/2017,3103121671419920,1,vegetarian spicy miso
659,1/6/2017,9617403827164580,1,burnt garlic tonkotsu ramen
660,1/6/2017,9617403827164580,1,burnt garlic tonkotsu ramen
661,1/6/2017,7724546566904430,1,miso crab ramen
662,1/6/2017,7724546566904430,1,miso crab ramen
663,1/6/2017,4445684104065680,3,nagomi shoyu
664,1/6/2017,4445684104065680,3,nagomi shoyu
665,1/6/2017,2407766530945500,1,spicy miso ramen
666,1/6/2017,2407766530945500,1,spicy miso ramen
667,1/6/2017,3759228299980330,1,spicy miso ramen
668,1/6/2017,3759228299980330,1,spicy miso ramen
669,1/6/2017,9402233118057830,4,vegetarian curry + king trumpet mushroom ramen
670,1/6/2017,9402233118057830,4,vegetarian curry + king trumpet mushroom ramen
671,1/6/2017,8618856971086820,3,tori paitan ramen
672,1/6/2017,8618856971086820,3,tori paitan ramen
673,1/6/2017,6430573996631780,1,burnt garlic tonkotsu ramen
674,1/6/2017,6430573996631780,1,burnt garlic tonkotsu ramen
675,1/6/2017,8251241938298060,1,tori paitan ramen
676,1/6/2017,8251241938298060,1,tori paitan ramen
677,1/6/2017,5305395611410760,1,tonkotsu ramen
678,1/6/2017,5305395611410760,1,tonkotsu ramen
679,1/6/2017,9665675716938370,1,soft-shell miso crab ramen
680,1/6/2017,9665675716938370,1,soft-shell miso crab ramen
681,1/6/2017,1054943128557620,1,spicy miso ramen
682,1/6/2017,1054943128557620,1,spicy miso ramen
683,1/6/2017,3821070547088290,3,tonkotsu ramen
684,1/6/2017,3821070547088290,3,tonkotsu ramen
685,1/6/2017,4776464381179440,1,shio ramen
686,1/6/2017,4776464381179440,1,shio ramen
687,1/6/2017,991667575493527,1,truffle butter ramen
688,1/6/2017,991667575493527,1,truffle butter ramen
689,1/6/2017,8810887370306820,3,truffle butter ramen
690,1/6/2017,8810887370306820,3,truffle butter ramen
691,1/6/2017,6264492645571800,1,tori paitan ramen
692,1/6/2017,6264492645571800,1,tori paitan ramen
693,1/6/2017,42314093750664,1,tori paitan ramen
694,1/6/2017,42314093750664,1,tori paitan ramen
695,1/6/2017,1339515352027930,2,shio ramen
696,1/6/2017,1339515352027930,2,shio ramen
697,1/6/2017,930275749433775,1,shio ramen
698,1/6/2017,930275749433775,1,shio ramen
699,1/6/2017,1061472373841300,1,vegetarian spicy miso
700,1/6/2017,1061472373841300,1,vegetarian spicy miso
701,1/6/2017,6273953128756810,1,miso crab ramen
702,1/6/2017,6273953128756810,1,miso crab ramen
703,1/6/2017,4115338514287250,1,soft-shell miso crab ramen
704,1/6/2017,4115338514287250,1,soft-shell miso crab ramen
705,1/6/2017,4990342382096480,1,tonkotsu ramen
706,1/6/2017,4990342382096480,1,tonkotsu ramen
707,1/6/2017,5348798076578990,1,tonkotsu ramen
708,1/6/2017,5348798076578990,1,tonkotsu ramen
709,1/6/2017,3220598365285020,1,tonkotsu ramen
710,1/6/2017,3220598365285020,1,tonkotsu ramen
711,1/6/2017,4343821050885840,1,spicy miso ramen
712,1/6/2017,4343821050885840,1,spicy miso ramen
713,1/6/2017,6016776090811560,1,miso crab ramen
714,1/6/2017,6016776090811560,1,miso crab ramen
715,1/6/2017,7668748723017570,1,soft-shell miso crab ramen
716,1/6/2017,7668748723017570,1,soft-shell miso crab ramen
717,1/6/2017,6664137388246720,1,shio ramen
718,1/6/2017,6664137388246720,1,shio ramen
719,1/6/2017,7379003886124740,2,burnt garlic tonkotsu ramen
720,1/6/2017,7379003886124740,2,burnt garlic tonkotsu ramen
721,1/6/2017,6560747817698770,1,truffle butter ramen
722,1/6/2017,6560747817698770,1,truffle butter ramen
723,1/6/2017,4120809472524070,2,vegetarian curry + king trumpet mushroom ramen
724,1/6/2017,4120809472524070,2,vegetarian curry + king trumpet mushroom ramen
725,1/6/2017,6667936494310210,1,nagomi shoyu
726,1/6/2017,6667936494310210,1,nagomi shoyu
727,1/6/2017,9372585955018540,1,burnt garlic tonkotsu ramen
728,1/6/2017,9372585955018540,1,burnt garlic tonkotsu ramen
729,1/6/2017,3479804555430740,1,shio ramen
730,1/6/2017,3479804555430740,1,shio ramen
731,1/6/2017,470647299478323,1,nagomi shoyu
732,1/6/2017,470647299478323,1,nagomi shoyu
733,1/6/2017,3484334891021630,1,tonkotsu ramen
734,1/6/2017,3484334891021630,1,tonkotsu ramen
735,1/6/2017,2447715191739080,1,tonkotsu ramen
736,1/6/2017,2447715191739080,1,tonkotsu ramen
737,1/6/2017,4927820584514160,1,tori paitan ramen
738,1/6/2017,4927820584514160,1,tori paitan ramen
739,1/6/2017,6430317424325930,1,shio ramen
740,1/6/2017,6430317424325930,1,shio ramen
741,1/6/2017,9634260361614640,1,soft-shell miso crab ramen
742,1/6/2017,9634260361614640,1,soft-shell miso crab ramen
743,1/6/2017,2390871255372160,2,vegetarian spicy miso
744,1/6/2017,2390871255372160,2,vegetarian spicy miso
745,1/6/2017,8120243690645010,4,shio ramen
746,1/6/2017,8120243690645010,4,shio ramen
747,1/6/2017,9868837737946830,1,tonkotsu ramen
748,1/6/2017,9868837737946830,1,tonkotsu ramen
749,1/6/2017,3286657114381970,1,spicy miso ramen
750,1/6/2017,3286657114381970,1,spicy miso ramen
751,1/6/2017,4151272021265190,1,miso crab ramen
752,1/6/2017,4151272021265190,1,miso crab ramen
753,1/6/2017,8205586177337610,1,soft-shell miso crab ramen
754,1/6/2017,8205586177337610,1,soft-shell miso crab ramen
755,1/6/2017,1724108945092130,1,shio ramen
756,1/6/2017,1724108945092130,1,shio ramen
757,1/6/2017,9874202811584860,1,truffle butter ramen
758,1/6/2017,9874202811584860,1,truffle butter ramen
759,1/6/2017,2258433276314280,1,soft-shell miso crab ramen
760,1/6/2017,2258433276314280,1,soft-shell miso crab ramen
761,1/6/2017,7499085944927300,1,soft-shell miso crab ramen
762,1/6/2017,7499085944927300,1,soft-shell miso crab ramen
763,1/6/2017,9864818057288810,1,vegetarian curry + king trumpet mushroom ramen
764,1/6/2017,9864818057288810,1,vegetarian curry + king trumpet mushroom ramen
765,1/6/2017,7775374010891190,1,vegetarian spicy miso
766,1/6/2017,7775374010891190,1,vegetarian spicy miso
767,1/6/2017,9259184449362910,1,tonkotsu ramen
768,1/6/2017,9259184449362910,1,tonkotsu ramen
769,1/6/2017,4147464441430040,1,shio ramen
770,1/6/2017,4147464441430040,1,shio ramen
771,1/6/2017,9485526509092420,4,spicy miso ramen
772,1/6/2017,9485526509092420,4,spicy miso ramen
773,1/6/2017,6458332585243980,2,soft-shell miso crab ramen
774,1/6/2017,6458332585243980,2,soft-shell miso crab ramen
775,1/6/2017,3171220603899980,1,soft-shell miso crab ramen
776,1/6/2017,3171220603899980,1,soft-shell miso crab ramen
777,1/6/2017,2619708062427900,1,tonkotsu ramen
778,1/6/2017,2619708062427900,1,tonkotsu ramen
779,1/6/2017,5426168922626700,1,vegetarian spicy miso
780,1/6/2017,5426168922626700,1,vegetarian spicy miso
781,1/6/2017,3078097371137580,2,truffle butter ramen
782,1/6/2017,3078097371137580,2,truffle butter ramen
783,1/6/2017,7795848274639240,1,tori paitan ramen
784,1/6/2017,7795848274639240,1,tori paitan ramen
785,1/6/2017,4307170564088510,3,spicy miso ramen
786,1/6/2017,4307170564088510,3,spicy miso ramen
787,1/6/2017,1898875399395670,4,tori paitan ramen
788,1/6/2017,1898875399395670,4,tori paitan ramen
789,1/6/2017,8669268390846190,1,miso crab ramen
790,1/6/2017,8669268390846190,1,miso crab ramen
791,1/6/2017,3937001184850680,2,vegetarian spicy miso
792,1/6/2017,3937001184850680,2,vegetarian spicy miso
793,1/6/2017,2785410050870400,1,spicy miso ramen
794,1/6/2017,2785410050870400,1,spicy miso ramen
795,1/6/2017,521618689865667,4,spicy miso ramen
796,1/6/2017,521618689865667,4,spicy miso ramen
797,1/6/2017,2076508115732200,1,vegetarian curry + king trumpet mushroom ramen
798,1/6/2017,2076508115732200,1,vegetarian curry + king trumpet mushroom ramen
799,1/6/2017,4403702945175060,4,burnt garlic tonkotsu ramen
800,1/6/2017,4403702945175060,4,burnt garlic tonkotsu ramen
801,1/6/2017,6216451480181870,2,truffle butter ramen
802,1/6/2017,6216451480181870,2,truffle butter ramen
803,1/6/2017,2163179935403960,1,burnt garlic tonkotsu ramen
804,1/6/2017,2163179935403960,1,burnt garlic tonkotsu ramen
805,1/6/2017,2053632258877670,1,nagomi shoyu
806,1/6/2017,2053632258877670,1,nagomi shoyu
807,1/6/2017,5687197641673200,3,miso crab ramen
808,1/6/2017,5687197641673200,3,miso crab ramen
809,1/6/2017,6287945422633990,1,truffle butter ramen
810,1/6/2017,6287945422633990,1,truffle butter ramen
811,1/6/2017,5492855564289010,1,burnt garlic tonkotsu ramen
812,1/6/2017,5492855564289010,1,burnt garlic tonkotsu ramen
813,1/6/2017,2488831550793830,1,spicy miso ramen
814,1/6/2017,2488831550793830,1,spicy miso ramen
815,1/6/2017,8272288030933500,1,burnt garlic tonkotsu ramen
816,1/6/2017,8272288030933500,1,burnt garlic tonkotsu ramen
817,1/6/2017,2669873326387000,4,shio ramen
818,1/6/2017,2669873326387000,4,shio ramen
819,1/6/2017,4597674518724220,1,spicy miso ramen
820,1/6/2017,4597674518724220,1,spicy miso ramen
821,1/6/2017,6425941649417340,1,vegetarian spicy miso
822,1/6/2017,6425941649417340,1,vegetarian spicy miso
823,1/6/2017,1839073471490680,1,tonkotsu ramen
824,1/6/2017,1839073471490680,1,tonkotsu ramen
825,1/6/2017,9062212930706860,1,shio ramen
826,1/6/2017,9062212930706860,1,shio ramen
827,1/6/2017,910760105521627,1,nagomi shoyu
828,1/6/2017,910760105521627,1,nagomi shoyu
829,1/6/2017,3531846003163920,1,burnt garlic tonkotsu ramen
830,1/6/2017,3531846003163920,1,burnt garlic tonkotsu ramen
831,1/6/2017,2651689429564790,1,vegetarian curry + king trumpet mushroom ramen
832,1/6/2017,2651689429564790,1,vegetarian curry + king trumpet mushroom ramen
833,1/6/2017,7975639761042200,1,spicy miso ramen
834,1/6/2017,7975639761042200,1,spicy miso ramen
835,1/7/2017,4994580612317680,1,burnt garlic tonkotsu ramen
836,1/7/2017,4994580612317680,1,burnt garlic tonkotsu ramen
837,1/7/2017,7145087175576490,3,nagomi shoyu
838,1/7/2017,7145087175576490,3,nagomi shoyu
839,1/8/2017,1915177831030140,1,truffle butter ramen
840,1/8/2017,1915177831030140,1,truffle butter ramen
841,1/8/2017,9857425023823230,1,vegetarian curry + king trumpet mushroom ramen
842,1/8/2017,9857425023823230,1,vegetarian curry + king trumpet mushroom ramen
843,1/8/2017,7627108847752210,1,soft-shell miso crab ramen
844,1/8/2017,7627108847752210,1,soft-shell miso crab ramen
845,1/8/2017,3415939399966670,1,soft-shell miso crab ramen
846,1/8/2017,3415939399966670,1,soft-shell miso crab ramen
847,1/8/2017,7834009135216490,4,soft-shell miso crab ramen
